trip_id,road_segments
852,"154090,154090,154090,6429,116541,116541,116541,116544,116544,116544,116544,116544,158961,6459,6457,6466,157033,6451,6449,6437,152650,152650,6442,1098,183530,34144,34144,980,980,190145,6480,896,896,895,1100,10565,10565,10565,10565,10565,6225,6225,6225,6225,6225,6225,6225,6225,6225,597,598,598,1353,62768,1362,100123,100123,100123,100123"
853,"12457,12457,12457,27706,27706,27706,13227,13227,13227,13227,13227,13227,13227,13227,13227,13227,13227,13227,133430,133430,133430,133430,133430,133430,133430,27768,27768,27768,27768,27768,110365,27195,27195,27195,27195,6517,773,1,4138,144,144,144,25681,156205,139,139,1191,125636,1202,125634,125634,6781,125630,133,18,6773,6773,6877,6332,6330,6330,6330,6330,6330"
854,"1476,1476,183749,183749,6513,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,159370,159370,159370,1474,1484,1484,1473,1476,1476"
855,"148059,1226,79559,79539,79532,1229,24186,1232,1237,1237,1240,7022,1243,1243,1243,7123,7123,7123,7123,156274,7021,159068,14691,14927,6991,1563,140716,106907,106907,106907,106907,106907,106903,140715,100097,100097,100097"
856,"1356,1356,1356,1356,1359,59386,59386,59386,59386,59386,59386,59386,59386,59386,1278,1278,1278,1278,100111,159430,10695,10695,10695,10695,10695,10695,10695,10695,10691,10691,10691,10691,5717,10687,5724,1267,10730,102136,176429,1252,1254,100108,7430,7430,1338,5864,5866,5683,5683,185463,153209,153209,176700,154004,154004,154004,154004,25632,25632,25632,153209,153209,176700,154003,638,190263,190265,190265,39208,39208,39174,155435,39162,191112,190859,190859,190859,190859,191095,191091,191091,634,39177,102161,636,636,102158,33019,33019,33019,33019,597,153302,133196,133196"
857,"12445,12445,100186,100186,100186,100186,100186,7745,12465,1088,1092,1093,22368,148,148,670,149,149,149,78707,137887,137878,137876,27304,27304,28098,28098,28098"
858,"134157,134157,8021,158525,152646,155231,155231,155231,4206,8863,6827,6827,1197,1196,193260,116576,116576,116576,116576,125639,25674,25244,141,141,141,141,141,142,146,147,1089,1086,1086,1088,1088,12449,12449,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,39166,39166"
859,"36632,36632,36632,36632,36632,36632,175417,121408,121408,121408,121408,191094,190860,191113,191113,191113,99057,190855,39193,39193,39193,39193,39193,39196,190271,155191,5804,99944,185478,99886,5694,5694"
860,"102349,102349,106424,106424,106050,133194,597,153302,598,62768,1362,125616,1352,1349,1349,1349,1349,149,149,149,78707,137913,137913,137882,137832,137819,185310,185310,185310,28204"
861,"132763,132763,132763,132763,132763,132763,132763,132763,4157,100080,100080,100080,1043,678,678,678,672,665,664,664,664,664,664,661,4141,153928,153928,654,10892,185776,7500,184004,10846,10846,5864,153268,153268,100120,5786,100131,5769,105434,185479,185474,185474,100165,117103,100170,12230,99063,99063,99063,99063,99063"
862,"159169,159169,159169,159169,159169,159169,159169,159169,159169,159169,159169,24216,24216,79315,24229,79247,24225,24225,24227,139819,24209,79395,24214,24267,24269,79563,158947,6887,7062,7062,181213,181213,181213,185654,879,879,879,35206,881,881,122393,883,106354,106354,8970,885,885,886,888,99426,99426,2348,5194,8491,8524,8507,8507,193261,191943,106633,106633,191943,106634,106634,106634,106634,154049,154049,154049,7245,7245,134157,134157,134157,134157,6865,134157,6865,134157,134157,134157,134157,6865,134157"
863,"5833,5833,5833,7519,7519,7434,7525,7439,7439,7436,7436,156544,190271,155191,99889,5804,99944,185474,117103,100170,100174,5761,38388,5648,5732,12356,5652,5741,5741,12368,12368,12368,638,638,12359,12369,12369,12369,12369,12369,12369,12369,12369,12369,12369,12369,12361,12361,12361,5730,5730,5644,38387,5762,175300,175300,5795,5795,99887,185457,185482,638,638,638,638,638"
864,"1232,1232,1237,158951,51527,7035,7014,157229,7036,7036,7036,19,99299,99299,125633,125631,135,136,136,1203,194151,1199,1199,1199,1199,1199,6826,6871,7250,7250,7250,7250,6831,6868,6868,134155,134157,134157,134157,6868,134157"
865,"66250,66250,65832,66256,65827,65824,66257,25687,25687,25687,25687,25687,25687,141,141,141,141,141,142,146,147,1093,1093,1076,27926,27471,7517,7517,7439,7436,156544,190271,99889,5804,99944,185474,100165"
866,"159248,110453,110453,110453,1146,1146,1310,6516,6516,12950,123,120,103154,103154,103154,127,25712,183392,183392,10291,10284,89,122454,4151,41,41,41,41,41,41,183742,4143,112602,112602,79,108881,1289,1289,1289,10616,10616,109025,109025,109025,109025"
867,"84315,1114,104795,1117,7358,7358,7358,32596,138894,183530,34144,34144,34144,980,983,37893,987,987,6486,36629,36629,36629,36629,36629,36629,36629,36629,36629,36629,36632,175420,7441,5727,78716,78716,78716,78716,5724,1267,10728,10728,10728,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,106550,106550,106550,106550,106550,10729,10729,10729,10729,5723,5718,5716,10690,10690,10694,159431,60344,60344,60344,60344,1277,1274,1270,5115,5115,5115,5115,5115,5115,5115,1279,85,10535,76,76,66"
868,"112604,112604,112603,112607,60,52,54,75,75,75,75,75,1467,1467,1467,6209,1365,10356,59391,1364,1510,1510"
869,"10518,10518,10518,10506,10462,10458,10461,10461,10460,10465,10472,1014,6503,6503,6503,1106,1106,1106,1106,10388,10388,10388,155726,155726,155726,7609,1124,153300,133194,733,733,733,733"
870,"10505,10505,10518,10506,10462,10458,10458,10461,10461,10423,10466,10472,1014,6505,6505,6503,1106,1106,1106,1106,10388,7484,7605,7487,7487,7487"
871,"1298,1298,1297,86,10302,10297,10297,10297,10297,25715,25715,100135,100135,100136,100138,100138,108883,1367,1367,1367,1367,1367,10356,59391,1509,1509,1509"
872,"5999,1362,1352,1351,1349,1349,1349,1349,149,149,149,78707,137894,137917,137917,27426"
873,"183952,183952,107218,141731,141731,141731,141731,1534,44,54757,4144,77,100094,100098,7365,1288,1288,1288,1288,1280,1280,1271,1271,1275,1275,1275,1275,1275,1275,1278,1278,1278,100111,100111,60347,60347,60347,60347,132760,132760,132760,60345,6229,6229,159430,159430,159430,159430,10695,10695,10695,10695,10695,10695,10695,10695,10695,10695,10691,10691,5714,7446,5719,5713,7449,7481,7442,7442"
874,"110429,110429,110429,110429,110429,110429,110429,110429,110429,110426,1327,110427,107447,108977,108977,107446,680,680,99928,99928,99928,99928,99928,99928,99928,99928,99928,900,900,900,901,901,78975,177472,963,965,966,961,961,961,961,24459,185417,833,833,871,873,874,874,159389,7064,185654,879,879,35206,35206,35195,35195,881,122393,882,99439,99450,185207,99447,11440,99464,192726,192726,33760,33760,33770,33794,33794,33794,33794,33770,33794,33794,33794,33794,33794,33794,33794,33794,33794,33771,33771"
875,"157177,157177,157177,157177,157177,56740,157181,157181,15007,7005,5034,5034,5034,973,962,26,156003,22372,22372,22372,22372,22372,22372,7036,7036,7036,7036,7036,7036,7036,19,19,19,19,99299,99299,99299,1382,125631,125631,135,135,136,125637,1204,1204,1204,1204,1204,6829,156126,156126,8866,4204,147686,8558,158526,105085,8827,8829,8829,8805,8805,8805,8805"
876,"108386,108386,108386,108386,10604,10604,10606,10606,10606,108455,108455,108455,108455,97950,108842,108842,82289,184108,112604,80,97958,97958,102513,102513,77,100094,169421,7365,1288,100126,176395,176395,176395,176395,176395,133196,133196,893,893,600,106050,133194,733,597,153301,139407,139407,159253,191119,191116,191116,191116,191116,191116"
877,"157177,157177,157177,157177,56740,156280,56742,102153,102157,102157,102157,102157,152675,1563,106907,106907,106903,106903,100097,100097,100097,191975,115,99,107215,121822,121822,121822,90,107217,107217,107217,185761,1534,1534,43,54757,112603,112603,112607"
878,"7323,7323,7323,7323,7323,191973,191973,191973,191973,100097,100097,100097,191974,152025,152025,110071,110071,110071,110071,110072,110072,110072,110072,18794,18794,1313,1534,1534,44,4143,112603,112603,112607,60,52,52,55,62,62,62,62"
879,"152719,152719,152719,152716,5291,5291,7123,156274,7120,7120,7001,7002,7045,32106,24192,7066,24201,24201,24201,24189,24196,24196,24198,79562,79562,159394,159391,66269,66269"
880,"809,810,185204,106359,99450,99450,11440,185166,133456,33757,32375,32375,32375,30462,30460,42172,30454,33861,33861,33861,33861,33728,9552,42229,153415,42202,9542,9537,98992,9466,31696,185858,185858,185858,185858,185858,29660,29659,29652,29650,29650,29656,30775,29816,29816,29821,29827,29827"
881,"8832,106082,8836,105091,130583,158527,158527,175385,147690,4205,105654,119438,116541,116541,116541,116544,116544,1182,1182,1175,7352,10511,10511,1177,10506,10462,10458,10458,10461,10461,10460,10460,10460"
882,"90,90,90,90,107214,107214,107214,94,96,100,10289,10285,10295,100141,1474,1484,162526,140424,7350,1502,1502,159373,159373,159373,159373,110395,110395,193260,116576,116576,116576,125639,25673,6,116545,116571,168345,168345,136470,136470,947,948,28123,125898,125918,125918,7317,7317,7180,125904,6696,6696,100414,100415,6738,6738,6738,6738,161554,192740,192740,100436,100449,100460,189691,189691,189691,189691,189692,189692,2318,2318,2318,2318,2318,100465,188603,188603,188603"
883,"7323,7323,7323,7323,140716,140716,140716,1564,1564,1564,6992,6992,14944,14955,6523,6523,6523,6523,6523,6523,6523,6523,6523,6523,6523"
884,"38554,38554,38554,38555,1465,7608,7484,7605,7605,1103,1103,1103,1103,1103,1103,992,992,992,992,992,34151,34151,34151,34151,34151,34151,6474"
885,"1437,1437,107457,82288,1532,1532,154957,154957,108520,108516,108516,108516,139586,139586,101786,101782,101780,27015,27015,110342,101762,24257,25763,25763,25768,26576,27394,27394,27394,27394,27394,27394,27340,27088,67041,67041,28175,45546,45536,45536,45536,45536,45587,45330,45385,45688,45688,45880,45333,45333,45708,45708,45708,45708,45708,45708,45708,45708,44839,45708,45708"
886,"1490,1490,1490,1490,1490,1490,1490,1490,156288,7120,7120,7002,7002,7002,7040,7040,7037,7018,7010,25,156001,27,27,136574,136574,136572,136572,78570,24261,78577,120895,24243,19685,19684,27356,27540,28746,28702,27990,27208,28727,28727"
887,"100,100,100,10285,10287,100141,1474,1474,162526,140424,7350,1502,1502,159372,159372,159373,110395,1196,1196,193260,193260,116576,116576,116576,125639,25674,25244,141,141,141,141,141,141,143,2,37894,156199,156199,156199,156199,736,736,736,731,731,731,160782,160782,715,163135,146753,101639,168324,108683,108683,108683,108683"
888,"56740,56740,56740,56740,56742,6522,6522,6522,123575,123575,123575,123575,123575,1570,1570,105068,123472,1451,1448,1448,1448,1445,1445,191191,191191,191191,191189,191189,191189,191189,1439,1439,108530,1437,1437"
889,"1437,1437,1437,107456,107456,107456,132780,107454,107454,107454,1313,1313,10594,1534,1534,1534,1534,1534,43,54757,97958,102513,102513,77,100094,7365,7365,1288,1280,1280,1271,1275,1278,132760,132760,132760,132760,159430,10695,10695,10695,10691,10691,10691,5715,5717,5724,5724,5724,1267,102138,153973,153973,134045,1066,1068,1068,1068,1068,1068,1068,1068,1068,1068,172287,172287,172287,172287,172287,172287,134451,134451,134451,134451,134451,134451,134451,134451,134451,134451,633,633,633,633,633,175419,175419,183814,183814,183814,191089"
890,"60839,60839,60839,10449,10449,10449,100132,69,38,35,35,10288,10288,10288,10288,89,89,89,122454,4151,108838,107212,107212,107212,107212,107212,107212,107212"
891,"112603,112603,112603,112603,112603,112607,112607,52,52,54,54,54,54,75,75,6209,1366,1463,1463,7614,10393,155730,155730"
892,"157177,157177,56740,56742,102153,102151,102157,161831,161831,6999,14928,14692,159066,6995,7120,7001,140139,7023,136347,1239,156088,6330,6723,6717,99292,99299,99299,1382,1382,125633,125633,125631,125631,134,134,178,178,182,182,182,182,33684,33682,183,183,4330,122739,122739,122739,4290,4290,28122,6782,6782,6782,6782,6782,1909,1911,1911,1913,3867,4078,99158,99158,99158,3926,3870,3918,3918,3918,593,593,593,36510,36510,36510,36510,36510"
893,"1294,1294,51,43,54757,80,102513,102513"
894,"12497,12498"
895,"164231,164231,164228,7779,7779,7779,7779,7779,152238,12473,106389,7824,101629,21601,153317,153317,153317,153317"
896,"1549,1555,123466,123466,123477,1569,1569,140715,100097,118,115,115,104,109,6860,153677,153677,153677,153677"
897,"175421,175421,175421,175421,159262"
898,"5039,101735,35025,191943,191943,191943,191943,106634,106634,106634,106634,154049,154049,154049,154049,154049,7245,134383,134383,7238,7238,153798,153795,8190,7693,7693,7693,7693,8488,8488,7670,7670,8068,8068,7668,7668,7280,7845,7287,7287,7290,7684,7692,3980,166950,109546,109568,136469,136469,136470,136470,136470,947,28123,125898,125918,125918,7317,7317,7180,125904,125904,6696,6696,100414,100414,6738,6738,6738,6738,6738,100431,100433,192740,100436,100449,100460,189691,189691,189691,189691,189691,189692,100463,100463,100463,176584,176584,100465,188601,100478,2128,177604,177604,177604,189673,153376,176297,32654,32654,12991,32651,32651,32651,32651,168138,2172,2172,2172,2172,2170,2170,2170,2170,2170,2170,2170,2170,2170,2172,2172,2172,2172,2172,2172,2172"
899,"5999,5999,5999,5999,1362,108827,1352,1351,1350,1348,1346,150,150,150,150,150,1060,1060,1060,1060,1060,1060,1060,1060,1060,1071,1071,1071,151983,151983,151983,151983,151983,151983,151983,146760,146760,156011,156011,156011,37891,37896,37896,37896,37896,37896,37896,37896,37896,4,37894,156199,156199,156199,737,726,726,99088,133449,4345,133443,136476,136476,1938,1925,4083,3867,4078,99158,99158,3921,3926,3870,3918,3918,3918,593,593,593,36511,36511,36511,36511,36511,36511,36511,36511,36511"
900,"4143,4143,108881,108881,108881,1290,1290,1290,1292,108411,108456,105994,1294,1294,108833,107212,125623,1518,157266,1524,1532,154957,1438,1438,108529,1440,1440,1440,110065,191192,1444,1444,1447,1454,1562,1562,1562,1562,1562,1571"
901,"157177,157177,56740,156280,56741,157178,15007,7005,5034,5034,5034,5034,5034,978,978,973,962,26,156003,22372,22372,22372,7036,7036,7036,7036,7036,7036,7036,7036,19,19,19,99299,99299,99299,1382,1382,125633,125631,125631,135,136,125638,125638,125638,193260,193260,193260,193260,116576,116576,116576,125639,25674,25244,141,141,141,141,141,141,141,143,2,769,156199,156199,156199,737,726,726,99088,133450,133436,133436,160748,133446,5447,5447,19105,21449,21449,21449,21449,21449,21449,21449,21449,21449,21449"
902,"157177,157177,157177,157177,56740,56740,56740,157179,157179,7005,5034,5034,5034,973,962,26,23,22372,7036,7036,7036,7036,7036,7036,19,19,19,19,99299,99299,99299,1382,125631,125631,125631,135,136,125638,125638,193260,116576,116576,116576,125639,25674,25244,141,141,141,141,141,141,143,37894,156199,156199,156199,156199,736,731,714,714,51538,155683,57487,100333,100333,39537,39537,39537,39537,39537,39537,39537,23476"
903,"1442,1442,1442,1442,1442,1442,107456,107456,132780,107454,107454,1313,10594,1534,1534,1534,43,112603,112603,112607,60,54,54,75,75,75,155722,155722,59394,10356,10356,10356,59391,1510,1510,1510,1510,1510"
904,"13166,13166,13166,155195,155195,155195,155195,13159,13159,13159,13159,13159,13159,13155,78716,78716,78716,78716,78716,10688,10688,5718,5716,5716,5716,10690,10690,159431,6228,6228,60344,100112,100112,100112,1277,1274,1281,1281,1281,1281,1281,1287,7366,7366,7366,7366,132756,1284,1284,78,102512,102512,102512,102512,97957,108881,108881,108881,1290,1292,1319,1317,105994,1294,108833,107218,141731,141731"
905,"157177,157177,56740,156280,56741,157179,15007,7005,5034,5034,5034,5034,978,978,978,970,26,156003,7013,7014,7014,157230,108979,51526,51526,51526,51523,7036,7036,7036,7036,19,19,19,99299,99299,99299,99299,1382,125633,125631,125631,135,136,125638,125638,125638,125638,125638,193260,193260,116576,116576,116576,25674,25244,25244,141,141,141,141,141,141,143,2,156199,156199,156199,737,737,726,726,133450,133442,133437,136477,136541,911,4082,907,907,907,22005,22054,1386,22012,22012,22012,22087,62763,62763,62763,22043,22043,63104,63102,22061,63096,63096,63096,63096,63096,63121,63121,63121"
906,"1221,1221,159387,99305,139874,876,159389,7063,7063,181217,181217,181217,79773,79773,7058,155999,6885,99299,99299,1382,125633,125631,125631,125631,134,178,178,181,182,182,182,33682,183,183,122739,122739,122739,4290,4290,6782,6782,6782,1909,1911,1911,1913,3867,4078,99158,99158,3921,3926,3870,3918,3918,3918,594,99809,4270,4267,4267,4267,4267,4267,36513,36516,36516,36516,127912,4275,4275,4275,4275,4275,4269"
907,"156130,156130,156130,156130,106424,106424,106050,153301,153301,139407,139407,33020,33017,7480,7481,7481,7441,5726,13166,155193,1065,185471,1055,1055,153972,102142,1057,1342,1343,5825,1252,7474,1254,1338,5865,5865,5865,1258,5851,5851,5851,5862,1259,1259,7584,190575,10903,153906,153906,153906,153906"
908,"1509,1509,189192,153300,133194,597,599,599,599,133195,176396,183384,183384,183384,100127,100127,100127,100127,100127,1281,1287,1287,7366,1284,1284,1284,78,102512,97957,97957,97957,108881,108881,1290,1290,1292,1319,108456,105994,1294,108833,107212,107212,107212,107212,107212"
909,"804,1215,802,802,802,805,8926,8926,8926,99445,99445,99445,99445,99445,99445,99445,99445,99445,804,22446,101607,22418,809,9941,106346,106346,99401,99401,813,99346,816,185648,820,1219,159393,1223,1223,79558,79517,79517,79517,79517,79517,79517,79517,79517,79517,79517,79517,79557,79562,79562,79562,1224,1221,159387,99305,38402,159389,7064,878,35209,35206,35206,35195,35195,881,122393,122393,883,106354,8970,885,885,22448"
910,"776,776,776,776,147150,147148,147157,155609,183688,6477,24176,24176,6253,6253,6233,107433,6246,34137,1096,35259,35259,35259,35259,35259,35259,35259,35259,1097,100184,100184,100184,6443,10585,10585,10585,10585,6503,6503,6503,6503,127396,34134,1108,1108,1108,10411,10430,10430,1135,10547,6509,6509,6509,6509,6509,1139,1477,1477,10404,10449,10449,100140,100138,100138,100138"
911,"112604,112604,112604,112604,112604,112604,112604,112604,112602,108881,108881,108881,1289,10618,10618,108885,108386,108386,4155,4156,4156,107447,108977,108977,105554,105554,680,99928,99928,99928,99928,99928,99928,99928,99928,99928,99928,900,900,900,78944,78944,112503,112496,47737,47737,47737,47738,81430,81430,81430,81430,81430,81430,81430,81430,81430,81430,81430,81430,81430,81430,81430,81430,81430,81430,81430,81430"
